x,y,speed,angle,front_dist,back_dist,left_dist,right_dist,collision,finish_distance,action,left_font_dist,right_font_dist,left_back_dist,right__back_dist
565.4882404840388,158.9163129078985,0.675,0.7,0.010360751,0.05086187,0.05274564,0.0028256592,0.0,0.3982383,rotate_right,0.0028256592,0.06875771,0.2439486,0.006593205
567.7534880682887,157.27051420147956,0.7,0.67777777,0.008476978,0.047094323,0.05274564,0.0028256592,0.0,0.40074724,rotate_right,0.0028256592,0.072525255,0.19591238,0.0028256592
570.2128275471423,155.73374833520325,0.725,0.65555555,0.0056513185,0.041443005,0.051803753,0.00094188645,0.0,0.4032831,rotate_right,0.00094188645,0.07440903,0.17236522,0.0028256592
572.861670325719,154.32533364684556,0.75,0.6333333,0.0037675458,0.033907913,0.05274564,0.0018837729,1.0,0.40583014,rotate_right,0.0018837729,0.00094188645,0.14693429,0.00094188645
575.6936612444111,153.0644500533106,0.775,0.6111111,0.00094188645,0.0047094324,0.051803753,0.00094188645,1.0,0.4083722,rotate_right,0.00094188645,0.08006035,0.0018837729,0.00094188645
578.7006776309261,151.96998559466846,0.8,0.5888889,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4108927,rotate_right,0.00094188645,0.00094188645,0.00094188645,0.00094188645
581.8728412275225,151.06038232047237,0.825,0.56666666,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4133748,rotate_right,0.00094188645,0.00094188645,0.00094188645,0.00094188645
585.1985430700174,150.35348257169198,0.85,0.54444444,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.41580147,rotate_right,0.00094188645,0.00094188645,0.00094188645,0.00094188645
588.6644813106129,149.86637671833176,0.875,0.5222222,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.41815558,rotate_right,0.00094188645,0.00094188645,0.00094188645,0.00094188645
592.2557118915483,149.61525341285292,0.9,0.5,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4204201,rotate_right,0.00094188645,0.00094188645,0.00094188645,0.00094188645
595.9557118915484,149.61525341285292,0.925,0.47777778,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4225781,rotate_right,0.00094188645,0.00094188645,0.00094188645,0.00094188645
599.7464552825357,149.8803280130806,0.95,0.45555556,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4246128,rotate_right,0.00094188645,0.00094188645,0.00094188645,0.00094188645
603.6085007506279,150.42310310682487,0.975,0.43333334,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.42650777,rotate_right,0.0056513185,0.00094188645,0.00094188645,0.00094188645
607.521091153563,151.2547498700959,1.0,0.41111112,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.42824692,rotate_right,0.00094188645,0.00094188645,0.00094188645,0.00094188645
611.3661379373164,152.3572992933639,1.0,0.3888889,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.42977604,rotate_right,0.00094188645,0.00094188645,0.00094188645,0.00094188645
615.12490842046,153.72537986666657,1.0,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.43108994,rotate_right,0.00094188645,0.00094188645,0.00094188645,0.00094188645
730.6427315393684,205.1572283836016,0.4375,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4789965,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
732.1500815444787,205.82834384467665,0.4125,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.47978544,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
733.5660770038247,206.45878564144414,0.3875,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48052996,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
734.8907179174065,207.04855377390405,0.3625,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48122942,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
736.124004285224,207.59764824205638,0.3375,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4818832,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
737.2659361072773,208.10606904590114,0.3125,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48249075,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
738.3165133835663,208.57381618543832,0.2875,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48305157,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
739.275736114091,209.00088966066792,0.2625,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48356515,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
740.1436042988515,209.38728947158992,0.2375,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4840311,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
740.9201179378477,209.73301561820435,0.2125,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48444903,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
741.6052770310797,210.0380681005112,0.1875,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4848186,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
742.1990815785474,210.30244691851047,0.1625,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4851395,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
742.7015315802508,210.52615207220217,0.1375,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48541144,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
743.11262703619,210.7091835615863,0.1125,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48563424,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
743.4323679463649,210.85154138666283,0.0875,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48580772,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
743.6607543107756,210.95322554743177,0.0625,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48593175,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
743.797786129422,211.01423604389313,0.0375,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4860062,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
743.8434634023041,211.03457287604692,0.0125,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48603103,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
743.797786129422,211.01423604389313,-0.0125,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4860062,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
743.6607543107756,210.95322554743177,-0.0375,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48593175,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
743.4323679463649,210.85154138666283,-0.0625,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48580772,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
743.11262703619,210.70918356158631,-0.0875,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48563424,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
742.7015315802508,210.5261520722022,-0.1125,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48541144,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
742.1990815785474,210.3024469185105,-0.1375,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4851395,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
741.6052770310797,210.03806810051123,-0.1625,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4848186,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
740.9201179378477,209.73301561820438,-0.1875,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48444903,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
740.1436042988515,209.38728947158995,-0.2125,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4840311,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
739.275736114091,209.00088966066795,-0.2375,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48356515,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
738.3165133835663,208.57381618543837,-0.2625,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48305157,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
737.2659361072773,208.1060690459012,-0.2875,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48249075,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
736.124004285224,207.59764824205644,-0.3125,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4818832,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
734.8907179174065,207.0485537739041,-0.3375,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48122942,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
733.5660770038247,206.4587856414442,-0.3625,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.48052996,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
732.1500815444787,205.8283438446767,-0.3875,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.47978544,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
730.6427315393684,205.15722838360165,-0.4125,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4789965,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
729.0440269884938,204.445439258219,-0.4375,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.47816384,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
727.353967891855,203.69297646852877,-0.4625,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.47728822,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
725.5725542494519,202.89984001453095,-0.4875,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4763704,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
723.7454633341666,202.08636672837935,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4754346,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
721.9183724188814,201.27289344222774,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.47450444,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
720.0912815035962,200.45942015607613,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4735799,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
718.264190588311,199.64594686992453,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4726611,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
716.4370996730257,198.83247358377292,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.47174805,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
714.6100087577405,198.01900029762132,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.47084075,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
712.7829178424553,197.2055270114697,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.46993923,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
710.95582692717,196.3920537253181,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.46904355,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
709.1287360118848,195.5785804391665,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.46815374,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
707.3016450965996,194.7651071530149,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.46726984,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
705.4745541813144,193.9516338668633,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.46639186,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
703.6474632660291,193.13816058071168,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.46551985,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
701.8203723507439,192.32468729456008,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.46465385,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
699.9932814354587,191.51121400840847,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.46379387,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
698.1661905201735,190.69774072225687,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.46293998,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
696.3390996048882,189.88426743610526,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.46209216,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
694.512008689603,189.07079414995366,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4612505,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
692.6849177743178,188.25732086380205,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.460415,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
690.8578268590326,187.44384757765044,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4595857,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
689.0307359437473,186.63037429149884,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.45876265,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
687.2036450284621,185.81690100534723,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.45794585,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
685.3765541131769,185.00342771919563,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.45713538,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
683.5494631978917,184.18995443304402,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.45633122,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
681.7223722826064,183.37648114689242,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.45553344,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
679.8952813673212,182.5630078607408,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.45474204,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
678.068190452036,181.7495345745892,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4539571,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
676.2410995367508,180.9360612884376,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.45317864,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
674.4140086214655,180.122588002286,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.45240667,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
672.5869177061803,179.3091147161344,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.45164126,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
670.7598267908951,178.49564142998278,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4508824,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
668.9327358756099,177.68216814383118,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.45013016,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
667.1056449603246,176.86869485767957,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.44938454,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
665.2785540450394,176.05522157152797,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4486456,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
663.4514631297542,175.24174828537636,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.44791335,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
661.624372214469,174.42827499922475,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.44718784,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
659.7972812991837,173.61480171307315,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.44646913,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
657.9701903838985,172.80132842692154,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.44575718,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
656.1430994686133,171.98785514076994,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4450521,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
654.3160085533281,171.17438185461833,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.44435385,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
652.4889176380428,170.36090856846673,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.44366252,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
650.6618267227576,169.54743528231512,-0.5,0.36666667,0.00094188645,0.0018837729,0.00094188645,0.00094188645,1.0,0.44297814,backward,0.00094188645,0.00094188645,0.0028256592,0.00094188645
648.8347358074724,168.73396199616352,-0.5,0.36666667,0.0018837729,0.00094188645,0.00094188645,0.00094188645,1.0,0.4423007,backward,0.00094188645,0.0018837729,0.00094188645,0.00094188645
647.0076448921872,167.9204887100119,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.44163027,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
645.1805539769019,167.1070154238603,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.44096684,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
643.3534630616167,166.2935421377087,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4403105,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
641.5263721463315,165.4800688515571,-0.5,0.36666667,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.43966123,backward,0.00094188645,0.00094188645,0.00094188645,0.00094188645
641.4350176005672,165.43939518724952,-0.025,0.3888889,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.43962896,rotate_left,0.00094188645,0.00094188645,0.00094188645,0.00094188645
641.24707907641,165.3709911585844,-0.05,0.41111112,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.43955228,rotate_left,0.00094188645,0.00094188645,0.00094188645,0.00094188645
640.9587005676285,165.2882999518393,-0.075,0.43333334,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.43941963,rotate_left,0.00094188645,0.00094188645,0.00094188645,0.00094188645
640.567441527335,165.2051352755122,-0.1,0.45555556,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.43922022,rotate_left,0.00094188645,0.00094188645,0.00094188645,0.00094188645
640.0723074929641,165.13554872503215,-0.125,0.47777778,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.43894398,rotate_left,0.00094188645,0.00094188645,0.00094188645,0.00094188645
639.4737690628082,165.09369484078567,-0.15,0.5,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4385818,rotate_left,0.00094188645,0.00094188645,0.00094188645,0.00094188645
638.7737690628081,165.09369484078567,-0.175,0.5222222,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.43812546,rotate_left,0.00094188645,0.00094188645,0.00094188645,0.00094188645
637.9757178226002,165.149500019781,-0.2,0.54444444,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4375678,rotate_left,0.00094188645,0.00094188645,0.00094188645,0.00094188645
637.0844765607328,165.27475581064505,-0.225,0.56666666,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.43690285,rotate_left,0.00094188645,0.00094188645,0.00094188645,0.00094188645
636.106328959999,165.4826675014628,-0.25,0.5888889,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.4361257,rotate_left,0.00094188645,0.00094188645,0.00094188645,0.00094188645
635.0489410944668,165.7858685928615,-0.275,0.6111111,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.43523273,rotate_left,0.00094188645,0.00094188645,0.00094188645,0.00094188645
633.9213099495238,166.1962927648523,-0.3,0.6333333,0.00094188645,0.00094188645,0.00094188645,0.00094188645,1.0,0.43422154,rotate_left,0.00094188645,0.00094188645,0.00094188645,0.00094188645
632.7337008545884,166.72505040085085,-0.325,0.65555555,0.00094188645,0.12715466,0.00094188645,0.00094188645,1.0,0.43309113,rotate_left,0.00094188645,0.00094188645,0.058396958,0.04803621
631.497574224586,167.3823105887511,-0.35,0.67777777,0.00094188645,0.13092221,0.056513187,0.0037675458,1.0,0.43184182,rotate_left,0.0018837729,0.0018837729,0.06499016,0.054629415
630.2255020803514,168.1771894851009,-0.375,0.67777777,0.0028256592,0.12998033,0.060280733,0.006593205,1.0,0.43047532,backward,0.0037675458,0.0056513185,0.060280733,0.057455074
628.8686251265011,169.02506030787404,-0.4,0.67777777,0.0037675458,0.12809655,0.06499016,0.008476978,0.0,0.42901805,backward,0.0056513185,0.009418865,0.058396958,0.059338845
627.4269433630352,169.9259230570705,-0.425,0.67777777,0.0056513185,0.12621279,0.06875771,0.010360751,0.0,0.4274701,backward,0.006593205,0.011302637,0.054629415,0.060280733
625.9004567899536,170.87977773269026,-0.45,0.67777777,0.0075350916,0.12432901,0.07346714,0.0122445235,0.0,0.4258315,backward,0.008476978,0.016012069,0.04991998,0.059338845
624.2891654072564,171.88662433473334,-0.475,0.67777777,0.009418865,0.12338712,0.08006035,0.016012069,0.0,0.42410234,backward,0.009418865,0.01883773,0.04803621,0.063106395
624.2043605976407,171.93961626115666,-0.025,0.67777777,0.009418865,0.12244524,0.08006035,0.016012069,0.0,0.42401135,backward,0.009418865,0.01883773,0.047094323,0.063106395
624.0347509784094,172.0456001140033,-0.05,0.67777777,0.009418865,0.12244524,0.08006035,0.016012069,0.0,0.42382938,backward,0.009418865,0.01883773,0.047094323,0.063106395
623.7803365495625,172.20457589327324,-0.075,0.67777777,0.009418865,0.12244524,0.081002235,0.016012069,0.0,0.4235564,backward,0.009418865,0.01883773,0.047094323,0.063106395
623.4411173111,172.4165435989665,-0.1,0.67777777,0.010360751,0.12244524,0.081002235,0.016012069,0.0,0.42319247,backward,0.010360751,0.020721503,0.046152435,0.063106395
623.0170932630218,172.68150323108313,-0.125,0.67777777,0.010360751,0.12150335,0.08382789,0.017895842,0.0,0.4227376,backward,0.010360751,0.020721503,0.046152435,0.062164504
622.508264405328,172.99945478962306,-0.15,0.7,0.011302637,0.05086187,0.0696996,0.020721503,0.0,0.42219177,rotate_left,0.011302637,0.019779615,0.05086187,0.06875771
621.9419525092655,173.41090446622778,-0.175,0.7222222,0.011302637,0.044268664,0.062164504,0.021663388,0.0,0.42154464,rotate_left,0.0122445235,0.020721503,0.057455074,0.07535092
621.3291169547704,173.92513455397702,-0.2,0.74444443,0.0122445235,0.041443005,0.056513187,0.025430935,0.0,0.42079684,rotate_left,0.0122445235,0.019779615,0.072525255,0.08194412
620.6817111344656,174.55032708739012,-0.225,0.76666665,0.01318641,0.03767546,0.051803753,0.031082252,0.0,0.41995037,rotate_left,0.014128297,0.019779615,0.090421095,0.08665355
620.0125805281067,175.29347191286752,-0.25,0.7888889,0.014128297,0.0348498,0.04803621,0.035791684,0.0,0.4190086,rotate_left,0.016012069,0.01883773,0.107375056,0.09136298
619.3353529052484,176.16028374183492,-0.275,0.8111111,0.015070183,0.032966025,0.045210548,0.040501118,0.0,0.41797638,rotate_left,0.017895842,0.019779615,0.11867769,0.09607242
618.6643214210835,177.15512882890096,-0.3,0.8333333,0.016012069,0.032024138,0.043326776,0.046152435,0.0,0.4168599,rotate_left,0.019779615,0.019779615,0.1252709,0.09983996
618.0143214210835,178.2809618538207,-0.325,0.85555553,0.017895842,0.030140366,0.046152435,0.05086187,0.0,0.41566676,rotate_left,0.022605274,0.020721503,0.13092221,0.102665626
617.4006018155789,179.53927351863956,-0.35,0.87777776,0.017895842,0.029198479,0.038617343,0.057455074,0.0,0.41440597,rotate_left,0.024489047,0.020721503,0.13374788,0.10643317
616.838691925455,180.93004930048974,-0.375,0.9,0.019779615,0.029198479,0.03767546,0.063106395,0.0,0.41308784,rotate_left,0.028256593,0.021663388,0.13657354,0.10925883
616.3442647344551,182.45173972656198,-0.4,0.9222222,0.021663388,0.029198479,0.035791684,0.0696996,0.0,0.41172397,rotate_left,0.032966025,0.023547161,0.1393992,0.03955923
615.9329975119357,184.10124246123118,-0.425,0.9222222,0.022605274,0.027314708,0.03767546,0.07064148,0.0,0.41032726,backward,0.0348498,0.024489047,0.13751543,0.0348498
615.4975380998563,185.84777476852798,-0.45,0.9222222,0.024489047,0.025430935,0.038617343,0.072525255,0.0,0.40885,backward,0.03673357,0.025430935,0.13563165,0.032024138
615.5217302894163,185.75074519590038,0.025,0.9222222,0.024489047,0.025430935,0.038617343,0.072525255,0.0,0.40893203,forward,0.03673357,0.025430935,0.13563165,0.032024138
615.5701146685362,185.55668605064517,0.05,0.9222222,0.024489047,0.02637282,0.038617343,0.072525255,0.0,0.4090961,forward,0.035791684,0.025430935,0.13657354,0.032024138
615.6064029528762,185.41114169170376,0.0375,0.9,0.024489047,0.024489047,0.04238489,0.06875771,0.0,0.40921915,rotate_right,0.0348498,0.02637282,0.1318641,0.03955923
615.6836572014699,185.17337756262998,0.0625,0.87777776,0.023547161,0.024489047,0.044268664,0.063106395,0.0,0.40943184,rotate_right,0.031082252,0.027314708,0.12809655,0.10454939
615.8147695091656,184.84886321353162,0.0875,0.85555553,0.023547161,0.023547161,0.047094323,0.060280733,0.0,0.4097388,rotate_right,0.030140366,0.027314708,0.12338712,0.10078185
616.0120365252207,184.44440589269698,0.1125,0.8333333,0.022605274,0.023547161,0.04803621,0.054629415,0.0,0.41014332,rotate_right,0.028256593,0.027314708,0.11491015,0.09795619
616.2870365252206,183.96809192061554,0.1375,0.8111111,0.023547161,0.024489047,0.053687528,0.048978094,0.0,0.41064733,rotate_right,0.027314708,0.028256593,0.10549128,0.09607242
616.6505119124766,183.42921749845476,0.1625,0.7888889,0.022605274,0.02637282,0.0555713,0.045210548,0.0,0.41125143,rotate_right,0.025430935,0.031082252,0.090421095,0.09230487
617.1122580189709,182.83820943324972,0.1875,0.76666665,0.021663388,0.027314708,0.06122262,0.04238489,0.0,0.4119548,rotate_right,0.023547161,0.029198479,0.06499016,0.08853733
